croptype,soiltype,season,month,climate,precipitation,wind,humidity,farming
Black Pepper,Laterite Soil,Northeast Monsoon,August,Humid Subtropical Climate,94.65089803440499,37.05040043367044,33.485354073444725,yes
Rice,Red Soil,Hot Dry Season,October,Tropical Savanna,63.81094014785861,59.762921538766136,13.859565573420152,no
Tea,Alluvial Soil,Hot Dry Season,October,Tropical Savanna,97.16128576166835,1.252533321160032,81.06261024100904,no
Coconut,Red Soil,Southwest Monsoon,May,Tropical Semi-Arid,37.10079471009213,31.6046440143816,51.58585452078914,yes
Cashew,Red Soil,Northeast Monsoon,April,Tropical Semi-Arid,13.399408971044412,14.972635573129722,43.49580078014776,yes
Red Chili,Black Soil,Southwest Monsoon,March,Humid Subtropical Climate,94.66340605666888,18.548731217467697,78.1455789613112,no
Oilseeds,Mountain Soil,Southwest Monsoon,July,Tropical Wet and Dry (Monsoon-Influenced),36.86016628378738,30.444361999731328,64.30504113961763,yes
Betel Leaves,Alluvial Soil,Hot Dry Season,August,Tropical Savanna,27.08324174733644,49.306048810974076,91.10222471820829,no
Tapioca,Black Soil,Northeast Monsoon,December,Subtropical Highland Climate,42.789502177837626,62.866608708379424,41.48204862904373,no
Rice,Black Soil,Hot Dry Season,November,Tropical Wet (Monsoon),50.354621636817996,3.67286618568593,77.89951254259937,yes
Coconut,Lateritic Red Soil,Southwest Monsoon,September,Tropical Wet and Dry (Monsoon-Influenced),90.14609057195743,3.104826067084332,41.25635743782258,yes
Oilseeds,Mountain Soil,Northeast Monsoon,March,Tropical Savanna,21.712282960501085,33.96110490459232,55.61879682331716,yes
Tea,Alluvial Soil,Northeast Monsoon,April,Tropical Wet and Dry (Monsoon-Influenced),20.26477001263568,68.10013685398364,65.7496949115153,yes
Turmeric,Black Soil,Northeast Monsoon,January,Tropical Wet (Monsoon),52.81448944708078,33.845919184498584,16.371209937612175,yes
Coconut,Lateritic Red Soil,Hot Dry Season,March,Tropical Wet (Monsoon),14.51263005082275,76.34801414439588,14.828952072056744,yes
Sugarcane,Red Soil,Northeast Monsoon,October,Tropical Wet (Monsoon),9.191541447743878,62.80231477330749,67.78697606228855,yes
Red Chili,Mountain Soil,Southwest Monsoon,February,Mountain Climate,28.954761032547093,8.704876577154785,52.95581146025277,no
Tea,Laterite Soil,Northeast Monsoon,October,Tropical Semi-Arid,13.82826654959366,51.982619185303605,99.49316719412626,no
Red Chili,Mountain Soil,Southwest Monsoon,December,Subtropical Highland Climate,39.93190659853184,4.769207987356139,69.02672554006323,yes
Tea,Lateritic Red Soil,Southwest Monsoon,October,Tropical Semi-Arid,18.65118378988868,49.3469014367485,42.61299730027872,yes
Banana,Lateritic Red Soil,Northeast Monsoon,April,Mountain Climate,13.010691669585317,45.736846121389306,64.32648935315531,no
Rice,Red Soil,Hot Dry Season,January,Mountain Climate,38.42518117184402,57.20476762446419,11.007164996882512,yes
Turmeric,Red Soil,Hot Dry Season,May,Tropical Wet and Dry (Monsoon-Influenced),58.04452405604208,88.99406660134899,37.82297432388827,no
Black Pepper,Red Soil,Hot Dry Season,May,Subtropical Highland Climate,57.69135270703868,61.36437752636105,73.47802571250422,no
Rice,Red Soil,Northeast Monsoon,February,Tropical Savanna,84.89159297223078,86.14899755796505,6.238583762537786,no
Black Pepper,Alluvial Soil,Hot Dry Season,January,Mountain Climate,34.820870481243695,62.52414569943762,70.82870040037511,no
Groundnut,Lateritic Red Soil,Northeast Monsoon,December,Tropical Semi-Arid,82.84280060192401,76.23404582878533,50.06197904873066,yes
Coconut,Laterite Soil,Hot Dry Season,November,Subtropical Highland Climate,59.28607706273156,28.174825312552464,86.33126870920552,yes
Cotton,Red Soil,Southwest Monsoon,March,Subtropical Highland Climate,77.25117434978476,10.107450700631427,26.930226666299927,yes
Turmeric,Alluvial Soil,Hot Dry Season,June,Subtropical Highland Climate,36.91198433745125,54.03942775695325,37.17905537888684,yes
Cardamom,Mountain Soil,Southwest Monsoon,September,Tropical Savanna,60.23897682899292,31.600878410770818,68.22123579098471,no
Coffee,Mountain Soil,Southwest Monsoon,January,Tropical Savanna,52.84083897747577,29.82669913546164,8.05757928331684,yes
Oilseeds,Laterite Soil,Southwest Monsoon,September,Tropical Wet (Monsoon),98.57986222083936,32.41028666366012,49.842106099833195,yes
Tea,Alluvial Soil,Northeast Monsoon,June,Tropical Wet (Monsoon),18.558849699946368,25.05086351287439,37.80214342020064,no
Tapioca,Black Soil,Southwest Monsoon,February,Tropical Wet and Dry (Monsoon-Influenced),59.27532970447055,8.515404165949237,90.34505776607212,yes
Cotton,Mountain Soil,Southwest Monsoon,August,Tropical Wet and Dry (Monsoon-Influenced),0.553805851322009,5.885946517913643,18.325608661186976,no
Rice,Black Soil,Northeast Monsoon,May,Tropical Wet and Dry (Monsoon-Influenced),88.13924335079749,99.4377264370659,8.23368466452158,no
Coconut,Mountain Soil,Southwest Monsoon,December,Tropical Wet (Monsoon),51.494758103465756,9.00309983873504,18.201267069493177,yes
Soybeans,Lateritic Red Soil,Southwest Monsoon,November,Subtropical Highland Climate,89.90353577424631,65.173288919611,8.956804993478373,yes
Cotton,Mountain Soil,Southwest Monsoon,April,Tropical Wet (Monsoon),58.069187693902656,19.22333082466434,74.2015939780446,no
Rice,Red Soil,Northeast Monsoon,January,Mountain Climate,37.654379134290295,70.53106823618933,1.6072639519603915,no
Soybeans,Lateritic Red Soil,Southwest Monsoon,March,Tropical Semi-Arid,48.93608537059452,80.78734483664073,40.63789525986732,no
Tea,Alluvial Soil,Northeast Monsoon,September,Tropical Wet and Dry (Monsoon-Influenced),24.15966399917965,21.066698914749583,7.171699651782282,no
Cotton,Lateritic Red Soil,Hot Dry Season,June,Tropical Wet (Monsoon),18.14637227773398,68.71174490258765,43.18103168007285,yes
Tea,Mountain Soil,Southwest Monsoon,September,Subtropical Highland Climate,59.757797518325695,14.654098706500829,18.73366858893425,yes
Cotton,Black Soil,Northeast Monsoon,January,Mountain Climate,56.86337651902089,48.89177041992381,12.500674868173444,no
Banana,Lateritic Red Soil,Southwest Monsoon,March,Tropical Wet (Monsoon),95.07954981188807,32.67569444522752,12.156176154653153,yes
Sugarcane,Alluvial Soil,Southwest Monsoon,April,Subtropical Highland Climate,65.66150258077481,75.1607691560238,7.023662014595189,yes
Rice,Alluvial Soil,Southwest Monsoon,November,Humid Subtropical Climate,33.968706352091814,65.97640810108402,79.94852117097739,yes
Cotton,Alluvial Soil,Southwest Monsoon,May,Tropical Savanna,14.681644465430765,26.80391232467776,64.17398126059686,no
Coffee,Red Soil,Northeast Monsoon,February,Subtropical Highland Climate,10.678719762435751,83.49670452569657,66.8214235768798,no
Turmeric,Black Soil,Northeast Monsoon,April,Humid Subtropical Climate,29.442066822989176,92.9184115114051,72.69484390701389,yes
Cardamom,Black Soil,Hot Dry Season,December,Mountain Climate,97.40395166574028,39.736528194511244,55.45908146771904,yes
Turmeric,Red Soil,Hot Dry Season,May,Tropical Wet (Monsoon),11.750342589108588,74.81049671382928,40.227886760939015,no
Tea,Black Soil,Southwest Monsoon,October,Mountain Climate,28.480540470850755,48.891974743051804,4.49935072383335,no
Groundnut,Mountain Soil,Southwest Monsoon,September,Humid Subtropical Climate,39.51706065990681,76.91360737520637,28.936633497281495,no
Banana,Alluvial Soil,Northeast Monsoon,September,Mountain Climate,66.76604885082928,49.22796002722125,71.1338646224011,yes
Soybeans,Red Soil,Northeast Monsoon,January,Tropical Savanna,77.62432534102123,38.796679283863675,28.578243199097187,no
Banana,Alluvial Soil,Northeast Monsoon,January,Subtropical Highland Climate,75.82536856231765,36.04312117864945,17.2403269560768,no
Coconut,Alluvial Soil,Northeast Monsoon,September,Humid Subtropical Climate,77.32626626350991,60.93330689185809,59.22397005224253,yes
Rice,Mountain Soil,Hot Dry Season,April,Humid Subtropical Climate,3.5973838848164297,33.82861114918939,2.2634068698095033,no
Red Chili,Lateritic Red Soil,Southwest Monsoon,September,Tropical Wet (Monsoon),62.77384357461286,21.707197160028137,4.607396983379197,yes
Coconut,Mountain Soil,Hot Dry Season,February,Mountain Climate,62.46532086120366,75.17184331912652,90.43536658897396,no
Mango,Mountain Soil,Southwest Monsoon,April,Mountain Climate,78.87517179835731,18.448798967482215,20.270820459903415,no
Betel Leaves,Alluvial Soil,Southwest Monsoon,February,Subtropical Highland Climate,47.75246042416003,36.52642557094657,13.766769504165666,no
Oilseeds,Black Soil,Hot Dry Season,February,Humid Subtropical Climate,83.17959808951663,81.54496786514119,16.121957597956893,yes
Sugarcane,Laterite Soil,Northeast Monsoon,June,Tropical Savanna,11.398812838124217,1.8725102373481683,10.523215376372441,yes
Black Pepper,Laterite Soil,Southwest Monsoon,October,Tropical Savanna,12.364585591983046,42.05835109885455,23.86774445053198,no
Rice,Mountain Soil,Hot Dry Season,February,Tropical Savanna,96.21127661248336,9.845050009597568,54.47552135906598,yes
Coconut,Alluvial Soil,Hot Dry Season,October,Humid Subtropical Climate,36.40560525384071,17.6578310082689,42.390238909723365,yes
Betel Leaves,Red Soil,Northeast Monsoon,April,Humid Subtropical Climate,99.49797271919213,19.104776644134546,91.54715127571767,no
Cashew,Mountain Soil,Hot Dry Season,July,Subtropical Highland Climate,9.558612338127714,93.87838502048072,78.13593803288283,no
Banana,Alluvial Soil,Southwest Monsoon,April,Humid Subtropical Climate,4.848588875845428,39.967564328808336,15.360678532911454,no
Cashew,Mountain Soil,Northeast Monsoon,August,Humid Subtropical Climate,14.25622303795887,94.86680343587236,1.929843623232863,no
Cotton,Mountain Soil,Southwest Monsoon,June,Mountain Climate,63.38189217255115,73.88044242222638,98.87959221449383,no
Cardamom,Alluvial Soil,Northeast Monsoon,June,Mountain Climate,62.97528277211387,8.505865205501062,1.6011793914663452,yes
Rice,Alluvial Soil,Hot Dry Season,November,Tropical Wet and Dry (Monsoon-Influenced),65.24599967964353,68.4228616372155,56.468826747915635,yes
Betel Leaves,Lateritic Red Soil,Southwest Monsoon,January,Tropical Semi-Arid,1.11300616735438,94.35651984897254,69.12200128797787,no
Cotton,Mountain Soil,Southwest Monsoon,August,Humid Subtropical Climate,75.9107072332328,76.94630868017364,29.879511107330792,no
Groundnut,Black Soil,Hot Dry Season,August,Tropical Semi-Arid,19.686446394104117,44.928863289687094,42.37808527729838,yes
Betel Leaves,Laterite Soil,Northeast Monsoon,May,Tropical Wet and Dry (Monsoon-Influenced),23.41675720160532,48.519316591708474,39.90001537342233,yes
Cardamom,Black Soil,Southwest Monsoon,December,Mountain Climate,30.911825898752543,52.45608173126579,20.5705063438681,yes
Black Pepper,Red Soil,Northeast Monsoon,October,Tropical Wet (Monsoon),16.401164224839338,17.850261291210103,23.850200658295783,yes
Coconut,Laterite Soil,Southwest Monsoon,June,Tropical Wet and Dry (Monsoon-Influenced),46.25351894832425,83.76613622689256,9.844064356053883,no
Tea,Black Soil,Northeast Monsoon,April,Mountain Climate,97.68649311519707,45.32086318969384,0.8331631596934064,yes
Red Chili,Laterite Soil,Northeast Monsoon,March,Tropical Wet (Monsoon),98.44181840034761,20.5295944559738,96.72854347337606,no
Tea,Alluvial Soil,Northeast Monsoon,August,Tropical Savanna,34.808323179288166,26.47051317959386,21.045769850170437,yes
Coffee,Lateritic Red Soil,Northeast Monsoon,March,Tropical Wet and Dry (Monsoon-Influenced),64.05303984419899,74.5334191883829,15.727757022621436,no
Cashew,Alluvial Soil,Northeast Monsoon,August,Tropical Savanna,91.88470872930537,58.29650862598296,71.13899741742917,no
Betel Leaves,Mountain Soil,Southwest Monsoon,April,Tropical Wet (Monsoon),18.79421952049405,57.80183987684152,85.52415527865696,yes
Black Pepper,Mountain Soil,Hot Dry Season,January,Tropical Wet (Monsoon),5.250851211031082,94.54609336747087,47.00842027065778,no
Groundnut,Black Soil,Southwest Monsoon,July,Subtropical Highland Climate,43.23511738691792,21.789037903927277,45.454981378913274,yes
Turmeric,Lateritic Red Soil,Northeast Monsoon,August,Humid Subtropical Climate,48.13379442167093,27.984031247576524,51.44646907965069,yes
Cotton,Black Soil,Northeast Monsoon,February,Subtropical Highland Climate,47.309836185622245,17.239642515093458,28.685712115376482,no
Sugarcane,Red Soil,Hot Dry Season,May,Subtropical Highland Climate,92.63053276479208,50.726417139607484,56.7974126538821,yes
Soybeans,Lateritic Red Soil,Hot Dry Season,January,Subtropical Highland Climate,43.40592583916519,95.31398858190518,89.26215176584483,no
Groundnut,Lateritic Red Soil,Northeast Monsoon,July,Mountain Climate,86.40231946539892,38.99484027120226,61.86844869377974,yes
Coffee,Black Soil,Southwest Monsoon,July,Tropical Wet and Dry (Monsoon-Influenced),53.53215983438475,60.59359022714032,45.6330110215351,yes
Coconut,Black Soil,Northeast Monsoon,April,Subtropical Highland Climate,49.9920783198825,62.490699612834675,59.020073560449404,yes
Black Pepper,Black Soil,Northeast Monsoon,March,Tropical Semi-Arid,84.45524047754202,83.31427119746702,49.3171956136609,no
Cardamom,Lateritic Red Soil,Northeast Monsoon,May,Tropical Savanna,85.1172554807245,75.73593542863803,50.75446186300708,no
Cardamom,Black Soil,Hot Dry Season,November,Tropical Savanna,55.983929182400736,36.073160431315834,29.62230858066659,yes
Groundnut,Lateritic Red Soil,Hot Dry Season,April,Subtropical Highland Climate,30.811057012811983,79.57395603180977,51.27153726067397,no
Rice,Lateritic Red Soil,Southwest Monsoon,October,Tropical Wet (Monsoon),60.40854687714297,3.899742095000458,34.78962397823422,no
Tea,Black Soil,Northeast Monsoon,April,Mountain Climate,20.55038974907012,36.123883018216,89.86366453095198,yes
Tea,Red Soil,Northeast Monsoon,January,Mountain Climate,65.06525665544783,88.37623137490638,12.47066698955398,yes
Turmeric,Alluvial Soil,Hot Dry Season,January,Tropical Wet (Monsoon),99.74820689928922,58.413917812394686,93.67732276403326,yes
Banana,Black Soil,Northeast Monsoon,August,Humid Subtropical Climate,68.71306412031453,97.43866355106874,50.92212695408358,yes
Coconut,Black Soil,Hot Dry Season,February,Mountain Climate,9.596784784394618,6.124716088071258,23.173088004618727,no
Turmeric,Mountain Soil,Southwest Monsoon,September,Subtropical Highland Climate,68.87830923064796,33.53794099006326,79.82715981508333,no
Groundnut,Mountain Soil,Northeast Monsoon,September,Tropical Savanna,97.74543512733248,73.30567221232933,44.56527033966996,no
Red Chili,Mountain Soil,Northeast Monsoon,November,Subtropical Highland Climate,91.748425075312,60.880424092969356,24.34176015847509,yes
Tapioca,Laterite Soil,Southwest Monsoon,December,Tropical Wet and Dry (Monsoon-Influenced),7.213977353018686,86.16157708327326,79.05429390660935,yes
Tea,Laterite Soil,Hot Dry Season,June,Tropical Savanna,96.14053345494439,43.859069079576905,99.26303595454915,yes
Sugarcane,Black Soil,Southwest Monsoon,July,Tropical Wet and Dry (Monsoon-Influenced),51.91947016508388,1.873664007648812,87.15802373742375,no
Cardamom,Mountain Soil,Hot Dry Season,April,Tropical Wet (Monsoon),18.328309340082495,34.03352174049532,74.48243106709187,no
Tea,Black Soil,Northeast Monsoon,November,Tropical Semi-Arid,49.236089310580525,85.88216325517007,7.864118088465178,no
Cotton,Black Soil,Northeast Monsoon,October,Tropical Wet and Dry (Monsoon-Influenced),30.30701550083141,38.33642628960491,76.67570836155161,yes
Red Chili,Laterite Soil,Hot Dry Season,September,Tropical Wet (Monsoon),65.03241843278752,54.84624431561965,19.382811774961873,yes
Betel Leaves,Lateritic Red Soil,Southwest Monsoon,July,Subtropical Highland Climate,2.01603888529599,74.5883937974196,70.10142953804872,no
Coconut,Black Soil,Southwest Monsoon,May,Tropical Wet (Monsoon),8.478474464646336,35.24692243580838,92.91942062702921,no
Groundnut,Mountain Soil,Southwest Monsoon,April,Mountain Climate,65.33793502444453,64.91297087492016,99.18360436669758,no
Turmeric,Red Soil,Hot Dry Season,January,Humid Subtropical Climate,56.78255744427986,45.03700517718187,83.09058600048812,no
Cashew,Laterite Soil,Southwest Monsoon,February,Tropical Savanna,35.57446843137836,56.02799398068689,90.11633157916488,no
Betel Leaves,Black Soil,Hot Dry Season,March,Subtropical Highland Climate,4.781833839364946,38.123617712731615,49.08590182448024,yes
Coffee,Mountain Soil,Northeast Monsoon,May,Tropical Wet (Monsoon),32.54179094690013,34.52318936920917,40.68295421035898,no
Betel Leaves,Laterite Soil,Hot Dry Season,September,Tropical Wet and Dry (Monsoon-Influenced),2.3000937403741872,25.56404132781076,1.2842305878965843,yes
Tapioca,Mountain Soil,Hot Dry Season,August,Subtropical Highland Climate,28.281224563823503,6.472783664317594,65.7311817638961,no
Oilseeds,Lateritic Red Soil,Southwest Monsoon,July,Tropical Wet (Monsoon),30.71739104209127,9.896217645961203,20.887977523820357,no
Tapioca,Alluvial Soil,Hot Dry Season,September,Mountain Climate,38.78669471653059,12.771955596182927,61.58000921407441,yes
Cashew,Lateritic Red Soil,Northeast Monsoon,September,Tropical Savanna,17.791585311167037,50.25903081573671,20.604294121398315,no
Soybeans,Alluvial Soil,Northeast Monsoon,September,Mountain Climate,88.60780009927846,45.067679038813644,27.483824028500603,no
